,0
389,2.3222666242922445
390,2.2302894265186026
391,1.650871213316944
392,1.859026015606923
393,2.2400768737016956
394,2.2400768737016956
395,2.1070779022053903
396,1.2205538453512956
397,1.642209002277091
398,1.642209002277091
399,2.0732083098891767
400,1.8228173878202079
401,1.9195719750866636
402,1.4469836319962306
403,1.5371543748843546
404,1.058647375528376
405,1.634728510647466
406,1.5155861867125748
407,1.4521629713869548
408,1.5479718800071325
409,1.287321991630107
410,1.2872389212807127
411,1.3666654522032364
412,1.7535556409849604
413,1.5649240602445895
414,1.603751645684526
415,1.7559492198133804
416,1.9460397062212984
417,1.797724402926402
418,1.797724402926402
419,1.7746915819021927
420,0.9882915580719748
421,0.6810004767089459
422,1.5920725381369043
423,1.1169839299318318
424,1.1602519606447064
425,1.8722619747150804
426,0.9420342810621739
427,1.0979545389204737
428,1.2124690101632474
429,1.2124690101632474
430,0.9482984780630028
431,1.4078881175702334
432,1.217814065527306
433,1.305346110705223
434,1.2460438464061754
435,2.0129863041151226
436,2.1677581937862946
437,1.2807389177373198
438,1.415423325908976
439,1.4500320464078476
440,1.1807824657964447
441,1.2366999982222924
442,1.014708159718237
443,1.014708159718237
444,1.053161690803171
445,1.053161690803171
446,1.397959472724975
447,1.5558571932145
448,2.158118291348883
449,2.28508638878707
450,2.28508638878707
451,2.1377877890530224
452,1.8163305737159343
453,1.7114861778234156
454,1.8923639340884617
455,1.4944033972010529
456,1.3903084845844866
457,1.5083670996185394
458,1.699976307027979
459,1.748065709153539
460,1.709025020106115
461,1.8740910644539492
462,1.4911577924923631
463,1.4911577924923631
464,1.7747908216948352
465,1.4292620412721457
466,1.3806144606591446
467,1.627453333862126
468,1.380687059859445
469,1.0268917208983683
470,1.3393319621114976
471,1.3177699385547137
472,0.7144894001447918
473,0.6097544215026278
474,0.8187548480582716
475,0.8227973502407838
476,0.6563432476766384
477,0.9731008654962473
478,1.7565307485697672
479,0.9562276814136443
480,0.8927097334860532
481,1.2551846197842982
482,0.9183183572966548
483,1.6616043414729091
484,2.3281471960531004
485,2.3281471960531004
486,0.7986120189180763
487,0.6297321354909706
488,1.5848069134053842
489,2.091675066742002
490,1.397952720586801
491,1.4420961440049127
492,2.115252199487586
493,2.115252199487586
494,1.2293954501533229
495,0.7814248156041216
496,0.8806666057634182
497,0.5947018321135136
498,0.8281175286047201
499,1.2047625476225652
500,0.9472436657645613
501,0.5356442219767307
502,0.5356442219767307
503,1.7888626170863215
504,1.5722199901196563
505,1.4439377019536979
506,0.6966206875697336
507,0.5710050670733253
508,0.5874894782307768
509,0.9624658414342531
510,1.0441476465745823
511,1.021822924815184
512,0.8872975554118765
513,0.8872975554118765
514,0.7225406646895665
515,2.339519365080158
516,2.321748666092956
517,1.3985914386676241
518,1.5873619118277447
519,1.3778980376276717
520,0.8252939707554382
521,1.4576073689601992
522,1.2627928247825924
523,0.8097749935799463
524,0.7874077907692383
525,0.9593656998523599
526,1.3789573562552286
527,1.675681184410759
528,1.2971370856298439
529,1.3247308376232074
530,1.1354854585867242
531,0.7027289054691348
532,0.7328492528296319
533,2.0417114556673512
534,1.6543153811173692
535,2.098093754751345
536,2.0297452701131182
537,2.237911706700355
538,1.2583369844469443
539,1.1458032180515807
540,1.1231463395344605
541,1.1055990067606014
542,1.095223698306925
543,1.2981499617197503
544,1.2202908881752952
545,1.7795301146966032
546,1.7572438502588246
547,0.9213836749010335
548,0.6131669479003861
549,0.6131669479003861
550,0.47398389701179744
551,0.6150149603766354
552,0.569990788878108
553,0.569990788878108
554,0.619257692130616
555,1.5942937416213179
556,2.189040693012238
557,2.0906530405036277
558,1.9451407581322862
559,2.1423630713007062
560,1.5117274350551582
561,1.390572481858169
562,1.1256665346085915
563,1.0039355670151282
564,1.5524571668988003
565,1.2909710726220913
566,1.4442877544210182
567,1.9431640577156832
568,2.3367586979841035
569,1.5534822049514219
570,1.4450941276059617
571,1.9682897339357228
572,1.3804538074552657
573,1.621748993369626
574,1.6036999335507023
575,1.3132463012851379
576,1.37234091764383
577,1.9453595307106122
578,1.8391522846232864
579,1.5263795042555888
580,1.1830910151973555
581,1.0761089683623768
582,0.7681007157812196
583,0.8654314072771311
584,0.969489186098752
585,1.0924514937071361
586,1.318041880666607
587,1.3679380070818044
588,0.383143196503434
589,0.4956788371718246
590,0.4956788371718246
591,0.5946791307996977
592,1.4534333188242168
593,1.6293453023761777
594,1.587923763516878
595,1.418095296429836
596,1.3391161988589801
597,1.347940096862145
598,1.1933913788839998
599,1.378457960754717
